,Precipitation,Temperature
January,109.9,-6.4
February,76.6,-6.1
March,103.9,-3.4
April,89.1,0.4
May,58.6,4.8
June,55.5,9.5
July,64.4,13.0
August,92.0,13.7
September,101.3,10.7
October,156.7,5.5
November,160.7,-0.5
December,118.1,-5.0
