,Precipitation,Temperature
January,11.8,-38.3
February,8.4,-33.7
March,8.1,-19.0
April,10.9,-3.1
May,28.4,8.1
June,34.5,16.3
July,54.1,18.9
August,50.8,15.0
September,44.5,6.5
October,29.4,-6.5
November,19.5,-25.9
December,11.2,-38.2
