,Precipitation,Temperature
January,11.9,-25.0
February,7.5,-20.6
March,13.8,-10.2
April,26.3,0.9
May,62.6,8.7
June,64.1,14.9
July,79.8,18.4
August,89.8,17.3
September,69.8,11.2
October,51.0,1.8
November,24.0,-12.3
December,17.3,-24.0
