,Precipitation,Temperature
January,30.7,-16.7
February,23.3,-16.0
March,27.1,-10.7
April,30.7,-5.0
May,38.0,1.6
June,51.6,9.2
July,52.0,13.8
August,70.7,10.8
September,62.6,6.5
October,52.8,-0.5
November,40.8,-8.7
December,36.1,-12.5
