,Precipitation,Temperature
January,18.8,-19.5
February,18.2,-19.2
March,12.3,-18.4
April,15.2,-11.8
May,14.0,-2.4
June,14.1,3.3
July,31.7,7.1
August,41.5,6.9
September,36.5,4.2
October,44.0,-0.2
November,23.3,-6.1
December,21.4,-14.5
