,Precipitation,Temperature
January,35.7,-17.5
February,25.6,-14.2
March,29.0,-6.3
April,33.6,2.6
May,48.7,10.4
June,59.4,16.5
July,71.0,18.8
August,67.8,15.8
September,51.6,9.2
October,52.3,2.0
November,54.7,-8.2
December,50.0,-14.9
