,Precipitation,Temperature
January,12.1,-22.7
February,10.6,-22.9
March,11.8,-22.3
April,12.0,-17.4
May,13.8,-8.5
June,15.6,-1.4
July,18.6,0.6
August,24.3,0.7
September,23.1,-1.5
October,25.7,-8.0
November,18.8,-15.4
December,16.7,-20.0
