,Precipitation,Temperature
January,14.6,-19.9
February,7.2,-18.5
March,15.7,-12.1
April,23.8,-3.8
May,39.8,2.6
June,55.1,8.1
July,84.5,12.9
August,96.4,13.7
September,92.5,9.0
October,65.7,-1.2
November,31.5,-12.7
December,13.9,-19.0
