,Precipitation,Temperature
January,29.1,-11.4
February,16.2,-8.2
March,36.9,-2.1
April,51.6,3.9
May,89.2,8.4
June,96.4,12.2
July,125.7,16.7
August,119.4,18.7
September,124.8,14.8
October,77.1,7.6
November,44.2,-1.7
December,32.7,-9.9
