,Precipitation,Temperature
January,3.7,-20.1
February,2.9,-15.1
March,5.0,-5.6
April,13.1,3.8
May,38.6,10.9
June,58.5,17.5
July,78.8,19.9
August,79.2,17.1
September,41.4,10.0
October,14.1,1.3
November,7.6,-9.2
December,5.6,-17.6
