,Precipitation,Temperature
January,3.4,-27.7
February,2.5,-23.6
March,4.1,-16.5
April,17.6,-5.8
May,37.4,3.4
June,75.4,11.0
July,107.3,13.5
August,98.5,10.8
September,44.3,3.3
October,13.1,-6.8
November,7.1,-18.7
December,3.6,-26.2
