,Precipitation,Temperature
January,20.4,-11.2
February,20.8,-11.0
March,24.4,-7.2
April,18.7,-2.5
May,31.7,2.7
June,41.0,7.4
July,55.5,11.3
August,93.2,12.2
September,78.0,9.5
October,84.5,4.0
November,69.2,-3.1
December,41.8,-9.0
