,Precipitation,Temperature
January,112.5,23.7
February,112.1,22.1
March,97.5,20.6
April,64.9,17.3
May,23.9,13.7
June,7.0,10.6
July,6.1,9.6
August,8.1,12.0
September,28.1,14.9
October,76.3,18.2
November,98.9,21.1
December,118.4,23.3
