,Precipitation,Temperature
January,130.3,24.9
February,122.9,23.6
March,128.4,21.8
April,124.4,18.0
May,81.8,14.4
June,57.8,11.5
July,56.5,10.7
August,60.6,12.8
September,78.6,14.9
October,121.0,18.0
November,115.5,21.0
December,140.2,23.5
