,Precipitation,Temperature
January,130.3,28.3
February,121.4,27.0
March,156.4,25.7
April,95.4,22.7
May,65.4,18.9
June,16.9,17.2
July,15.6,16.6
August,11.9,19.3
September,26.3,21.8
October,70.3,24.9
November,128.0,25.9
December,129.3,27.6
