,Precipitation,Temperature
January,44.0,2.3
February,38.6,3.1
March,38.7,6.8
April,36.6,11.1
May,60.4,15.1
June,55.4,18.5
July,63.5,20.5
August,61.4,20.0
September,47.7,15.5
October,50.4,10.7
November,47.3,6.1
December,54.5,3.1
