,Precipitation,Temperature
January,39.9,1.5
February,29.2,1.6
March,30.4,3.3
April,28.3,6.6
May,41.5,10.8
June,56.9,14.6
July,56.6,17.4
August,67.8,17.8
September,52.9,14.7
October,53.8,10.2
November,45.6,5.9
December,44.9,2.8
