,Precipitation,Temperature
January,119.3,-2.4
February,88.7,-2.8
March,102.4,-0.4
April,101.7,2.8
May,165.2,6.7
June,150.0,10.2
July,155.4,12.2
August,141.8,12.3
September,131.4,8.5
October,153.6,5.4
November,134.0,1.1
December,150.1,-1.6
