,Precipitation,Temperature
January,46.2,1.9
February,38.2,2.2
March,39.2,4.4
April,34.2,8.4
May,49.7,12.5
June,67.8,16.0
July,69.8,18.4
August,68.5,18.4
September,56.1,15.0
October,48.1,10.5
November,45.7,6.0
December,50.9,3.0
