,Precipitation,Temperature
January,95.1,-2.8
February,75.5,-2.4
March,96.0,0.5
April,65.7,5.2
May,95.9,9.4
June,111.8,12.7
July,126.4,14.6
August,109.6,14.5
September,102.1,10.4
October,93.9,6.0
November,90.5,1.4
December,102.5,-1.8
