,Precipitation,Temperature
January,63.5,2.0
February,53.0,2.8
March,51.3,6.2
April,44.2,10.0
May,66.7,13.9
June,66.0,17.1
July,72.4,19.1
August,62.0,18.6
September,60.4,14.5
October,65.4,10.3
November,62.2,5.8
December,77.6,2.8
