,Precipitation,Temperature
January,65.1,-0.9
February,82.3,0.1
March,114.0,3.6
April,105.2,7.5
May,152.7,12.6
June,169.7,15.6
July,183.0,17.3
August,180.1,16.8
September,123.8,12.6
October,93.7,8.4
November,116.5,3.0
December,94.1,-0.3
