,Precipitation,Temperature
January,55.6,1.2
February,42.4,1.8
March,44.0,4.4
April,35.1,9.0
May,46.7,13.1
June,59.0,16.2
July,75.4,18.4
August,67.2,18.1
September,52.2,14.3
October,51.0,9.7
November,48.3,5.2
December,56.5,2.2
