,Precipitation,Temperature
January,77.3,-2.1
February,65.5,-0.5
March,90.3,3.5
April,87.2,7.8
May,143.4,12.1
June,179.7,15.5
July,172.6,17.1
August,191.9,16.6
September,115.4,12.5
October,91.0,8.2
November,80.8,2.7
December,77.8,-1.4
