,Precipitation,Temperature
January,70.0,1.9
February,50.6,1.9
March,48.7,3.9
April,35.1,7.7
May,48.9,11.6
June,72.5,14.7
July,80.1,17.0
August,92.2,16.8
September,89.4,13.7
October,91.5,9.7
November,77.5,5.6
December,81.8,2.9
