,Precipitation,Temperature
January,40.0,0.7
February,32.8,1.5
March,39.1,5.1
April,32.9,9.7
May,61.3,14.1
June,64.0,17.5
July,76.7,19.4
August,59.5,18.9
September,48.9,14.2
October,49.4,9.4
November,47.1,4.7
December,48.8,1.5
