,Precipitation,Temperature
January,59.5,0.9
February,46.7,1.6
March,47.6,4.2
April,35.8,8.9
May,50.9,13.2
June,60.3,16.3
July,72.0,18.4
August,61.3,18.1
September,51.0,14.0
October,55.3,9.4
November,47.8,4.9
December,56.6,2.0
