,Precipitation,Temperature
January,45.7,1.1
February,36.9,1.6
March,39.0,4.0
April,32.3,8.1
May,52.3,12.4
June,60.5,15.9
July,67.1,18.1
August,71.7,18.0
September,52.3,14.2
October,49.9,9.6
November,43.3,5.2
December,48.4,2.2
