,Precipitation,Temperature
January,37.22,7.55
February,28.37,7.94
March,34.64,10.42
April,37.33,13.49
May,32.13,18.44
June,31.46,23.28
July,17.27,25.95
August,20.99,26.13
September,41.54,21.46
October,43.23,17.11
November,50.35,12.45
December,44.43,8.72
