,Precipitation,Temperature
January,144.29,0.12
February,109.62,-0.0
March,105.89,2.23
April,76.09,5.11
May,61.12,9.84
June,40.54,14.08
July,28.34,16.36
August,30.77,16.75
September,82.15,12.19
October,97.79,9.29
November,145.49,5.07
December,150.74,1.18
