,Precipitation,Temperature
January,51.28,2.28
February,48.55,4.16
March,49.97,9.03
April,75.67,13.15
May,84.73,18.15
June,76.24,22.43
July,66.41,24.6
August,74.89,24.18
September,91.23,19.42
October,112.17,13.84
November,102.48,8.09
December,67.48,2.96
