month,maxTemp,minTemp,meanTemp,rainfall
1,28.9,23.0,,112.9
2,29.0,23.2,,123.1
3,28.5,22.8,,134.6
4,26.9,21.4,,110.5
5,25.2,19.8,,90.6
6,23.7,18.5,,128.7
7,22.6,17.2,,73.0
8,22.8,17.2,,70.1
9,23.8,17.7,,39.2
10,25.5,19.2,,53.2
11,27.0,20.7,,62.9
12,28.2,21.9,,72.7
