,Precipitation,Temperature
January,45.9,12.8
February,23.1,15.2
March,29.2,19.7
April,16.7,25.9
May,3.0,32.6
June,0.1,37.0
July,0.0,38.6
August,0.0,37.9
September,0.2,33.8
October,9.4,27.7
November,40.6,19.6
December,50.7,14.2
