,Precipitation,Temperature
January,15.6,-4.6
February,15.7,-2.0
March,23.5,3.3
April,47.1,8.7
May,40.9,13.3
June,15.1,17.8
July,12.3,20.4
August,7.4,20.4
September,8.2,16.3
October,21.0,10.4
November,23.1,3.1
December,13.6,-2.2
