month,maxTemp,minTemp,meanTemp,rainfall
1,6.5,0.9,,114.8
2,6.9,0.4,,86.2
3,9.8,2.0,,85.0
4,12.6,3.3,,64.6
5,16.0,6.2,,74.4
6,18.7,8.9,,63.1
7,20.7,10.9,,67.6
8,20.2,10.6,,77.5
9,17.3,8.5,,78.8
10,13.3,6.1,,122.5
11,9.3,3.2,,122.6
12,7.0,1.2,,125.8
