,Precipitation,Temperature
January,44.0,-0.2
February,35.4,0.9
March,48.5,4.1
April,36.2,9.3
May,59.1,13.6
June,69.4,16.9
July,89.1,18.9
August,78.5,18.6
September,54.6,14.1
October,46.0,9.4
November,42.8,4.6
December,42.7,1.0
