,Precipitation,Temperature
January,32.2,1.0
February,24.8,1.2
March,36.5,4.9
April,31.6,9.3
May,58.8,13.2
June,58.4,16.5
July,79.9,18.8
August,65.1,18.8
September,59.4,14.6
October,39.8,10.0
November,45.3,5.5
December,37.4,1.8
