,Precipitation,Temperature
January,64.5,2.7
February,49.2,3.1
March,49.6,5.9
April,40.5,9.9
May,54.8,13.7
June,63.4,16.6
July,73.9,18.7
August,78.5,18.3
September,68.7,14.5
October,63.1,10.4
November,61.5,6.3
December,67.8,3.5
