,Precipitation,Temperature
January,48.1,0.2
February,38.9,0.8
March,51.5,3.9
April,40.7,8.7
May,66.0,12.9
June,72.8,16.0
July,95.4,18.2
August,89.9,18.1
September,63.4,13.8
October,57.8,9.2
November,55.1,4.4
December,53.2,1.2
