,Precipitation,Temperature
January,100.9,-4.0
February,82.0,-3.8
March,91.7,-1.4
April,69.9,3.2
May,93.4,7.5
June,108.4,10.7
July,126.8,12.8
August,108.2,12.8
September,100.6,8.6
October,84.9,4.4
November,98.0,0.4
December,110.3,-2.8
