,Precipitation,Temperature
January,60.9,0.5
February,57.7,1.2
March,56.8,4.4
April,43.5,8.7
May,72.4,12.4
June,68.2,15.6
July,78.9,17.5
August,72.6,17.1
September,56.9,13.5
October,62.4,9.1
November,61.2,4.4
December,67.7,1.5
