,Precipitation,Temperature
January,60.8,-0.8
February,50.4,-0.5
March,54.4,2.7
April,61.7,6.7
May,104.7,10.5
June,102.0,14.3
July,114.0,16.2
August,94.1,16.1
September,66.1,11.9
October,69.7,7.9
November,63.8,3.1
December,69.5,0.1
