,Precipitation,Temperature
January,44.7,1.2
February,32.1,1.8
March,38.9,4.7
April,31.1,9.2
May,48.5,13.6
June,51.4,16.9
July,64.9,19.1
August,53.8,18.4
September,44.0,14.3
October,45.5,9.7
November,38.6,5.1
December,44.5,2.3
