,Precipitation,Temperature
January,40.3,1.1
February,33.4,2.1
March,43.1,5.7
April,37.6,9.8
May,78.4,13.9
June,89.3,17.4
July,86.5,19.3
August,69.8,18.9
September,49.9,14.5
October,56.1,9.9
November,50.4,5.0
December,46.1,2.0
