,Precipitation,Temperature
January,54.7,2.8
February,47.6,3.6
March,51.1,6.6
April,42.2,10.6
May,67.2,14.0
June,86.9,17.2
July,87.1,19.1
August,80.2,18.5
September,60.9,14.9
October,59.0,11.3
November,59.5,6.9
December,60.5,4.0
