,Precipitation,Temperature
January,53.9,0.9
February,40.7,1.5
March,39.2,4.2
April,28.6,9.0
May,46.4,13.1
June,61.6,16.4
July,75.9,18.3
August,58.0,18.2
September,50.2,14.4
October,47.3,9.8
November,47.7,5.4
December,48.1,2.4
