,Precipitation,Temperature
January,60.4,1.0
February,55.4,0.5
March,62.5,0.6
April,48.0,2.0
May,55.2,4.4
June,52.7,7.3
July,74.8,8.9
August,85.3,9.4
September,113.1,7.7
October,119.7,4.4
November,83.5,2.3
December,74.2,1.1
