,Precipitation,Temperature
January,130.8,-1.1
February,130.7,-1.2
March,127.5,-0.5
April,84.4,2.6
May,82.5,6.6
June,78.2,10.1
July,88.9,11.9
August,104.1,10.9
September,147.1,7.4
October,120.3,3.2
November,112.7,0.4
December,129.2,-1.2
