month,maxTemp,minTemp,meanTemp,rainfall
1,26.9,17.4,,241.4
2,26.7,17.4,,214.7
3,27.1,17.5,,188.9
4,26.6,16.8,,123.8
5,25.7,15.0,,39.3
6,25.2,13.3,,8.8
7,25.1,12.9,,11.8
8,27.3,14.6,,12.8
9,28.3,16.0,,51.9
10,27.5,17.4,,172.1
11,26.6,17.5,,238.0
12,26.2,17.5,,248.6
