month,maxTemp,minTemp,meanTemp,rainfall
1,4.0,-1.3,,42.5
2,5.6,-1.2,,37.1
3,10.4,1.9,,47.6
4,14.5,4.1,,42.8
5,19.5,8.4,,60.2
6,22.3,11.7,,60.6
7,24.8,13.7,,64.9
8,24.8,13.4,,52.9
9,20.1,10.1,,50.0
10,14.0,6.0,,54.6
11,7.7,2.1,,51.8
12,5.0,0.0,,55.7
