month,maxTemp,minTemp,meanTemp,rainfall
1,-6.5,-13.1,-10.5,43.0
2,-5.6,-12.5,-9.9,29.0
3,0.3,-6.2,-3.9,28.0
4,13.3,3.6,7.4,27.0
5,21.9,10.6,15.4,40.0
6,25.7,14.9,19.4,44.0
7,27.8,17.1,21.4,45.0
8,26.2,15.4,19.6,44.0
9,19.7,9.9,13.6,39.0
10,10.4,2.8,5.5,33.0
11,2.0,-2.9,-1.2,47.0
12,-3.5,-9.1,-7.0,43.0
