month,maxTemp,minTemp,meanTemp,rainfall
1,-8.6,-15.4,-12.0,38.0
2,-6.2,-13.4,-10.0,30.0
3,0.0,-7.6,-4.0,28.0
4,8.9,0.2,4.0,36.0
5,17.4,6.9,11.6,43.0
6,21.2,11.0,15.8,64.0
7,23.1,13.4,17.9,82.0
8,21.0,11.5,15.7,72.0
9,14.5,6.5,9.9,62.0
10,6.7,0.9,3.5,59.0
11,-0.7,-5.3,-3.0,53.0
12,-5.5,-11.3,-8.4,51.0
