month,maxTemp,minTemp,meanTemp,rainfall
1,-7.2,-14.2,,37.0
2,-4.9,-13.3,,30.0
3,1.0,-7.4,,31.0
4,9.4,0.6,,39.0
5,17.8,6.4,,60.0
6,21.2,10.3,,72.0
7,22.7,12.3,,100.0
8,21.0,10.8,,66.0
9,15.0,6.1,,58.0
10,7.8,1.5,,50.0
11,0.6,-4.2,,50.0
12,-4.1,-9.9,,47.0
