,Precipitation,Temperature
January,44.0,-7.2
February,33.4,-7.4
March,33.7,-3.3
April,30.3,2.0
May,39.3,8.0
June,55.9,13.3
July,72.5,16.4
August,68.9,14.8
September,58.7,9.6
October,63.6,3.4
November,58.5,-1.6
December,53.4,-4.9
