,Precipitation,Temperature
January,54.7,-7.6
February,38.9,-7.2
March,35.9,-3.2
April,41.2,2.3
May,67.8,7.9
June,82.7,12.1
July,88.6,14.7
August,102.6,12.8
September,72.1,8.3
October,77.5,2.4
November,71.0,-2.6
December,59.1,-6.9
