,Precipitation,Temperature
January,35.4,-1.9
February,29.5,-2.1
March,28.1,0.2
April,27.8,4.0
May,40.6,8.3
June,62.3,13.0
July,63.1,16.3
August,73.0,15.6
September,45.8,11.7
October,58.6,6.6
November,49.9,2.5
December,46.2,-0.4
