,Precipitation,Temperature
January,36.3,-6.8
February,28.4,-6.7
March,28.4,-4.0
April,27.6,0.5
May,49.3,5.6
June,65.1,9.8
July,87.8,12.5
August,76.3,11.1
September,44.6,7.1
October,48.3,1.4
November,42.6,-3.3
December,33.3,-6.1
