,Precipitation,Temperature
January,34.8,-11.9
February,28.2,-11.3
March,26.9,-5.8
April,27.0,0.6
May,37.5,6.7
June,58.0,12.3
July,78.7,15.0
August,63.6,12.7
September,55.1,7.4
October,42.8,0.4
November,45.6,-6.1
December,41.0,-9.8
