,Precipitation,Temperature
January,42.0,-13.2
February,34.8,-12.7
March,30.4,-6.7
April,31.0,0.2
May,45.7,6.4
June,68.4,11.9
July,92.2,14.6
August,74.2,12.3
September,58.9,6.9
October,51.1,-0.2
November,52.2,-7.1
December,51.2,-11.1
