,Precipitation,Temperature
January,40.9,-11.1
February,33.3,-10.7
March,31.1,-5.4
April,29.2,0.6
May,38.0,7.3
June,52.4,13.1
July,67.0,16.0
August,59.4,13.7
September,56.2,8.2
October,48.4,1.3
November,55.1,-4.7
December,47.5,-8.7
