,Precipitation,Temperature
January,29.5,-13.4
February,24.9,-13.1
March,22.6,-8.8
April,19.2,-3.1
May,31.4,3.1
June,58.8,9.3
July,81.1,12.8
August,64.5,10.5
September,42.3,5.5
October,35.8,-1.5
November,31.9,-8.4
December,33.4,-11.2
