,Precipitation,Temperature
January,46.6,-6.2
February,32.8,-6.6
March,36.1,-4.2
April,38.7,0.1
May,61.8,5.0
June,86.0,9.5
July,106.1,12.3
August,109.0,10.9
September,67.8,6.7
October,74.3,1.0
November,58.8,-3.1
December,46.5,-5.2
