,Precipitation,Temperature
January,41.6,-5.1
February,34.4,-6.0
March,32.5,-2.8
April,29.3,1.3
May,36.6,6.6
June,44.5,11.8
July,54.6,15.5
August,58.8,14.7
September,50.2,10.1
October,58.3,4.5
November,56.2,0.2
December,50.8,-2.7
