,Precipitation,Temperature
January,40.6,-0.8
February,32.9,-0.9
March,27.9,1.5
April,34.5,6.1
May,40.6,10.9
June,67.8,14.5
July,61.9,17.0
August,65.3,16.2
September,56.3,12.4
October,58.5,7.5
November,48.8,3.6
December,46.4,0.6
